GENDER,AGE,NETMONTHLYINCOME,Credit_Score,num_times_delinquent
F,27,15000.0,663,0
M,35,30000.0,652,3
F,37,20000.0,657,1
M,29,24000.0,607,3
M,26,17000.0,687,11
M,33,35000.0,664,7
M,39,20000.0,658,0
M,58,28000.0,681,0
M,28,35000.0,670,4
M,25,29000.0,670,0
M,47,20000.0,707,0
M,25,15000.0,646,17
M,27,80000.0,662,2
M,25,20000.0,662,0
F,32,18000.0,672,0
F,33,15000.0,700,0
M,30,20000.0,702,0
M,49,35000.0,683,0
F,43,32000.0,678,10
M,26,15000.0,687,4
M,29,16000.0,714,0
M,32,24000.0,693,0
M,24,30000.0,699,0
M,28,23000.0,706,0
M,39,55000.0,677,0
M,28,98000.0,682,3
M,44,25000.0,700,13
M,32,24336.0,671,0
M,24,19000.0,673,0
M,40,24250.0,693,0
F,32,14500.0,675,0
M,36,20000.0,698,0
M,36,18000.0,697,0
M,37,42500.0,680,0
M,57,60000.0,729,2
M,25,25000.0,666,0
M,30,50000.0,674,0
M,34,30000.0,671,1
M,53,28500.0,686,0
M,35,45000.0,687,0
M,61,34000.0,680,6
M,37,20000.0,666,2
M,21,13500.0,653,3
M,23,23500.0,665,0
M,30,25000.0,680,2
M,28,27000.0,675,6
M,47,32000.0,716,0
M,21,14000.0,671,0
M,21,42000.0,688,1
M,34,15000.0,653,1
F,23,19000.0,566,0
M,25,12000.0,651,0
M,21,20000.0,685,0
M,25,15000.0,697,0
M,32,20000.0,671,0
M,27,19000.0,677,1
M,26,20000.0,674,2
M,31,38000.0,635,1
M,53,33452.0,641,1
M,56,22000.0,689,0
F,38,54000.0,718,0
F,38,15000.0,672,1
F,43,20000.0,675,0
M,27,35000.0,622,0
M,50,18000.0,689,0
M,33,15000.0,683,0
M,58,35000.0,680,0
M,40,25000.0,679,8
M,57,30000.0,710,0
M,51,25000.0,693,0
M,37,19100.0,704,0
F,38,48000.0,666,0
M,29,40000.0,679,3
F,42,31500.0,684,19
M,24,24000.0,688,0
M,23,25000.0,663,0
M,25,18500.0,657,0
M,32,15000.0,668,2
M,30,36000.0,674,12
M,59,30000.0,704,0
M,23,50000.0,648,0
M,23,30000.0,667,0
M,22,30000.0,651,0
M,33,23000.0,690,0
M,26,25000.0,659,1
M,24,42000.0,659,15
M,32,10000.0,695,2
M,33,30000.0,687,0
M,26,13000.0,678,1
M,39,25000.0,682,0
M,35,20000.0,688,12
M,26,25000.0,691,0
M,42,14000.0,670,1
F,29,24000.0,629,2
M,39,35000.0,694,2
M,25,30000.0,665,8
M,21,19000.0,654,0
M,52,18000.0,700,0
F,36,18000.0,706,0
M,29,29000.0,691,6
M,34,22500.0,679,0
M,37,18000.0,742,3
M,31,62000.0,657,0
F,59,14500.0,694,0
M,34,22500.0,691,0
M,27,40000.0,679,0
M,28,23000.0,675,0
M,61,19000.0,747,0
M,47,32500.0,677,16
M,34,17500.0,679,10
M,29,16000.0,696,0
M,34,35000.0,595,0
F,59,30000.0,675,1
M,22,13500.0,683,0
M,47,30000.0,655,3
M,34,40000.0,686,0
M,27,20000.0,676,0
M,22,40000.0,690,0
M,35,18000.0,692,0
M,35,40000.0,705,2
M,47,28900.0,718,0
F,30,20000.0,668,20
F,22,35000.0,680,0
M,30,25000.0,647,1
M,31,45000.0,677,0
M,30,19000.0,683,0
M,43,18000.0,720,0
M,24,13500.0,669,1
M,24,23000.0,650,0
M,33,10000.0,661,3
M,32,40000.0,731,0
M,30,19500.0,705,0
M,23,23000.0,597,0
M,47,40000.0,661,0
M,42,24000.0,679,0
M,24,20000.0,699,0
M,42,36500.0,643,2
M,37,37000.0,671,0
M,38,14000.0,685,0
M,28,35000.0,672,0
M,30,25000.0,641,1
M,37,25000.0,690,0
M,45,13000.0,651,0
M,22,74000.0,665,1
M,54,22000.0,719,0
M,29,16000.0,664,0
M,28,10000.0,661,2
M,50,20000.0,654,1
M,44,44000.0,716,9
M,21,13000.0,691,0
M,43,25000.0,659,0
M,37,14500.0,675,3
F,37,12500.0,690,0
M,29,12000.0,669,6
M,38,40000.0,677,9
M,27,33000.0,658,0
M,34,45000.0,708,0
M,40,20000.0,677,1
M,25,9000.0,675,0
M,22,20000.0,653,1
M,23,22000.0,677,0
F,28,13500.0,683,0
M,34,30000.0,668,0
M,26,16000.0,677,0
M,25,20000.0,674,0
M,37,35000.0,661,3
M,44,34000.0,703,12
M,31,32000.0,659,2
M,24,18000.0,678,0
M,37,60000.0,686,0
M,54,30000.0,663,1
M,35,42600.0,658,3
M,29,20000.0,670,0
M,48,12000.0,712,0
M,27,24000.0,674,0
M,27,13500.0,689,0
M,28,32000.0,659,6
M,34,25000.0,672,0
M,28,40000.0,695,0
M,25,55000.0,660,0
M,24,25300.0,694,0
M,25,20000.0,669,1
M,26,20000.0,684,0
M,36,30000.0,674,14
M,44,30000.0,718,3
F,44,25000.0,691,0
M,23,30000.0,646,0
M,45,22500.0,693,0
M,27,23000.0,690,0
M,53,36013.0,680,0
M,46,25000.0,658,0
M,28,14000.0,657,7
M,22,12500.0,672,0
F,47,25500.0,683,0
M,33,26000.0,674,0
M,24,30000.0,673,3
M,32,48000.0,685,0
M,38,15000.0,696,1
M,34,22000.0,680,0
M,43,35000.0,682,0
M,32,45000.0,673,0
M,29,15000.0,671,2
F,23,15000.0,682,0
M,26,36000.0,660,0
M,25,15000.0,682,0
M,34,24500.0,666,1
M,48,90000.0,705,0
M,31,29000.0,725,0
M,27,100000.0,695,17
M,29,40000.0,694,0
M,29,6570.0,683,18
M,35,20000.0,711,4
M,27,18000.0,668,3
M,41,32900.0,679,0
M,29,22800.0,677,0
F,45,20000.0,719,0
M,26,13500.0,675,11
M,38,29500.0,670,2
M,24,11000.0,676,0
F,38,20000.0,666,0
M,28,12000.0,668,2
M,32,24500.0,691,0
M,47,35000.0,676,0
M,34,33500.0,668,0
M,33,29000.0,655,0
M,38,25000.0,671,6
M,35,35000.0,680,0
F,34,15000.0,677,0
F,34,30000.0,725,1
M,50,50000.0,691,0
M,25,26000.0,677,1
M,36,15000.0,686,0
M,22,12000.0,678,0
F,31,28000.0,670,0
F,25,25000.0,664,0
F,50,5000.0,676,8
M,50,43000.0,700,1
F,25,16000.0,676,0
M,35,25000.0,665,2
M,34,30000.0,692,0
F,44,13000.0,675,1
M,34,55000.0,642,1
M,43,25000.0,676,0
M,34,70000.0,668,0
F,36,13500.0,660,0
M,25,20000.0,681,0
F,48,15000.0,691,14
M,48,57000.0,701,8
M,30,25000.0,660,0
M,22,18000.0,678,1
M,32,30000.0,717,0
M,28,23000.0,696,0
F,38,23000.0,665,0
M,26,36000.0,671,0
M,25,25000.0,694,0
M,35,38000.0,681,1
M,25,30000.0,647,1
M,25,20000.0,691,0
M,33,20000.0,676,0
F,32,25000.0,671,8
M,22,45000.0,672,1
M,44,25000.0,686,0
F,26,28000.0,644,0
F,38,25000.0,647,1
M,33,30000.0,657,1
M,33,25000.0,699,0
M,36,20000.0,735,0
M,32,18000.0,671,0
M,41,28000.0,677,0
M,42,29000.0,682,0
M,60,20000.0,678,0
M,36,18000.0,708,2
M,32,35000.0,682,0
M,32,15000.0,694,5
M,39,35000.0,673,3
M,48,22000.0,693,11
M,56,27000.0,694,0
M,32,50000.0,677,0
M,48,18500.0,672,0
M,29,20000.0,674,0
M,23,12000.0,680,0
M,30,35000.0,683,0
M,26,12000.0,697,0
M,26,34000.0,674,0
M,50,19000.0,691,0
M,37,38000.0,695,7
M,39,20000.0,687,0
F,45,16000.0,704,15
M,44,25000.0,692,0
M,34,16670.0,670,0
M,57,24000.0,690,0
F,31,12000.0,679,0
M,21,15000.0,654,2
M,23,28000.0,687,0
M,27,18495.0,673,0
M,22,15000.0,669,0
M,42,45000.0,694,1
M,28,20000.0,676,6
M,58,30000.0,686,19
M,26,27400.0,673,2
M,43,40000.0,702,3
F,29,45000.0,687,0
M,42,25000.0,708,0
M,23,25000.0,685,0
M,21,15000.0,652,1
M,24,20000.0,672,0
M,33,28000.0,669,4
M,38,20000.0,680,2
M,33,28500.0,652,6
M,28,13500.0,679,1
F,32,13000.0,680,0
M,57,35000.0,728,3
M,35,28000.0,679,0
M,26,30000.0,688,0
M,27,15000.0,673,0
M,24,32500.0,642,1
M,27,34000.0,651,0
F,22,22000.0,675,0
M,23,12000.0,660,0
M,41,42000.0,666,0
M,40,30000.0,662,3
M,40,20000.0,646,1
M,25,23000.0,610,0
M,26,50000.0,636,0
M,31,24000.0,659,1
M,31,18000.0,716,0
M,29,23500.0,663,16
M,26,9500.0,672,0
M,29,18000.0,636,4
F,53,12000.0,688,0
M,29,12000.0,705,0
M,32,30000.0,673,5
M,34,35000.0,691,0
M,27,23500.0,707,0
M,28,18000.0,684,0
M,37,25000.0,677,0
M,37,18500.0,672,0
M,49,28000.0,664,10
M,39,32000.0,698,0
M,37,28000.0,653,9
M,36,25000.0,682,1
M,28,22000.0,664,3
M,56,70000.0,717,7
M,52,89500.0,690,0
M,21,22000.0,683,0
M,30,15000.0,700,2
M,28,19000.0,655,0
M,28,20500.0,647,4
M,23,9.0,668,1
M,25,35000.0,637,3
M,33,14000.0,685,0
M,28,27000.0,712,0
M,31,14000.0,663,0
M,28,23000.0,672,0
M,38,18000.0,679,3
M,28,20000.0,672,0
M,43,20000.0,680,0
F,42,15000.0,689,0
M,30,20000.0,679,0
M,23,35000.0,594,1
M,28,15000.0,674,0
F,30,42200.0,701,0
M,36,20000.0,689,0
M,34,25000.0,717,30
M,24,15500.0,664,0
M,33,35000.0,667,0
M,31,10000.0,688,0
M,43,10000.0,724,0
M,25,23000.0,668,0
M,34,28000.0,723,4
F,40,55000.0,683,0
M,62,42000.0,716,0
M,49,19500.0,690,0
M,51,30000.0,687,0
F,48,22000.0,681,4
F,45,30000.0,664,0
M,21,13000.0,695,0
M,28,16000.0,664,1
M,42,20000.0,685,0
M,44,12000.0,710,0
F,35,13000.0,669,0
M,35,25000.0,687,0
M,24,16000.0,694,0
M,21,18000.0,671,0
M,39,22000.0,681,0
M,27,38000.0,686,0
M,29,20000.0,681,0
M,27,33000.0,658,1
F,34,22000.0,687,0
M,31,28500.0,657,0
M,29,23800.0,689,2
M,32,23000.0,701,7
M,39,30000.0,701,0
M,37,20000.0,678,0
M,24,24990.0,674,1
M,33,22000.0,631,1
M,34,25000.0,687,0
M,24,50000.0,669,0
M,46,16000.0,669,4
M,28,30000.0,698,0
M,31,35000.0,681,0
M,34,50000.0,679,0
M,25,20000.0,672,0
M,40,25000.0,686,1
M,33,19500.0,674,0
M,42,18200.0,679,2
M,44,25000.0,712,5
F,37,15000.0,698,0
M,28,60000.0,685,0
M,28,22000.0,696,0
M,22,13000.0,685,0
M,25,30000.0,658,3
M,46,55000.0,652,0
M,22,25000.0,663,0
M,39,25000.0,671,0
M,28,26000.0,691,0
M,29,20000.0,683,0
M,51,25000.0,712,0
M,27,20000.0,650,0
M,36,25000.0,664,8
M,27,15000.0,678,0
M,29,15000.0,693,0
M,38,30000.0,704,0
F,27,13000.0,675,7
M,33,15000.0,686,11
M,28,22700.0,676,0
M,45,19000.0,714,4
M,30,45000.0,682,0
M,44,52000.0,666,12
M,27,11000.0,641,0
M,30,40000.0,656,8
M,35,20000.0,676,0
M,55,40000.0,693,0
M,35,30000.0,684,0
F,32,69000.0,689,0
M,21,50000.0,696,0
M,32,19580.0,691,0
F,32,13500.0,690,2
F,26,24000.0,683,0
M,47,25000.0,689,0
M,23,18000.0,662,0
M,42,30000.0,730,1
M,32,24600.0,714,0
M,33,27000.0,683,0
M,28,14000.0,705,0
M,30,28000.0,680,0
M,30,20000.0,678,1
M,37,25000.0,706,0
M,32,30000.0,673,0
M,28,23500.0,664,0
M,31,23999.0,657,1
M,21,25000.0,641,0
M,32,23000.0,679,2
M,33,25000.0,671,0
M,21,28000.0,671,0
M,40,23000.0,644,0
M,32,20000.0,684,0
M,25,20000.0,611,2
M,43,45000.0,716,2
M,24,45000.0,683,0
M,36,33000.0,686,1
F,35,20000.0,677,0
M,36,45000.0,656,0
M,29,30000.0,656,14
M,28,20000.0,678,0
M,33,50000.0,708,0
F,28,35000.0,686,1
M,29,35000.0,703,0
M,35,30000.0,670,0
F,38,20000.0,684,0
M,29,11000.0,680,3
M,25,20000.0,662,0
M,29,15000.0,672,0
M,21,40000.0,686,0
M,36,24000.0,693,0
M,24,20000.0,688,1
M,28,75000.0,683,0
F,32,50000.0,663,1
M,37,15000.0,694,0
M,40,20000.0,689,0
M,21,18500.0,683,0
M,37,27000.0,706,0
F,27,45000.0,653,0
M,44,18000.0,683,0
M,37,30000.0,642,0
M,27,15000.0,663,7
M,41,30000.0,662,0
M,28,18000.0,691,0
M,36,23000.0,666,0
M,29,16600.0,665,0
M,27,9000.0,682,0
M,22,9500.0,682,0
M,34,43000.0,676,8
M,24,23000.0,673,4
M,50,20000.0,706,0
M,47,28000.0,672,42
M,27,18000.0,691,0
M,38,30000.0,675,0
M,27,20000.0,702,0
M,32,29000.0,672,0
M,39,64000.0,675,0
M,30,35000.0,682,3
M,25,19500.0,669,0
F,49,13400.0,704,0
M,24,22000.0,681,0
M,49,18000.0,701,0
F,58,18500.0,689,0
M,25,20500.0,679,0
M,23,19000.0,656,0
F,47,18000.0,639,1
M,28,30000.0,623,13
M,25,35000.0,676,0
F,29,27000.0,707,0
M,44,35000.0,682,4
M,33,12000.0,675,0
M,23,15000.0,646,2
F,26,36000.0,660,4
M,32,14000.0,691,0
M,26,21000.0,675,0
M,31,25000.0,701,0
M,48,18000.0,695,0
M,24,29000.0,677,0
M,23,20000.0,693,0
M,35,35000.0,679,0
M,25,35000.0,694,0
M,25,70000.0,688,0
M,46,35000.0,733,0
M,22,7500.0,679,0
M,33,28000.0,685,7
M,30,25000.0,629,34
M,29,15000.0,677,0
M,34,23000.0,685,0
M,34,40000.0,692,2
M,22,30000.0,656,2
M,32,25000.0,685,0
M,41,28500.0,767,11
M,31,21000.0,700,0
M,44,40000.0,671,0
M,29,14000.0,696,0
F,44,48000.0,660,0
M,29,78000.0,671,0
M,23,20000.0,663,4
M,31,27500.0,692,0
M,28,23000.0,675,0
F,37,25000.0,674,0
M,27,25000.0,683,0
M,56,30000.0,659,1
M,40,20000.0,681,6
M,36,21500.0,668,0
M,47,25000.0,736,0
M,32,24500.0,669,2
M,26,32000.0,699,0
M,22,15000.0,682,0
M,47,17000.0,702,3
M,60,70000.0,761,0
M,30,30000.0,680,0
M,38,30000.0,686,0
M,52,35000.0,676,3
M,35,25000.0,667,0
M,25,49000.0,662,2
M,30,35000.0,656,0
F,43,35000.0,687,0
M,31,25000.0,671,0
M,27,24508.0,717,0
M,27,21000.0,665,0
M,44,25000.0,650,5
M,24,25000.0,683,0
M,26,35000.0,650,5
M,23,15000.0,687,0
F,34,10000.0,711,0
M,31,20000.0,687,0
M,24,18500.0,684,0
M,39,30000.0,665,16
M,30,35000.0,678,1
M,26,30000.0,662,2
M,38,16000.0,690,0
M,46,65000.0,649,0
M,21,34000.0,650,2
M,34,35000.0,686,0
M,33,20000.0,650,1
M,25,37000.0,674,0
M,38,60000.0,652,0
M,35,15000.0,678,0
M,27,10500.0,689,10
M,28,62000.0,658,0
M,56,20000.0,675,0
M,45,18000.0,665,7
M,31,20000.0,669,4
M,33,40000.0,687,0
M,28,21000.0,648,5
M,28,24000.0,692,0
M,33,25000.0,677,0
M,28,24180.0,681,0
M,41,18000.0,678,0
M,23,17542.0,686,0
M,26,18000.0,689,0
M,35,48000.0,688,0
M,47,36000.0,703,0
M,54,22000.0,704,0
M,24,45000.0,657,0
M,29,39000.0,677,0
M,29,18000.0,644,1
M,53,26000.0,672,0
M,39,25000.0,682,14
M,25,35000.0,637,0
F,27,15800.0,675,0
M,28,29000.0,678,1
F,34,60000.0,672,0
M,26,25000.0,674,0
M,37,38000.0,663,1
M,34,20000.0,637,5
M,36,20000.0,702,0
M,26,19000.0,670,0
M,44,30000.0,695,0
M,38,29000.0,684,0
M,25,14000.0,668,0
M,24,19000.0,683,0
M,50,45000.0,661,0
M,41,15000.0,663,0
M,32,15000.0,679,0
M,35,20000.0,636,0
M,29,14000.0,688,0
M,45,40000.0,685,6
F,58,20000.0,629,34
M,36,80000.0,666,8
M,35,23000.0,657,3
M,26,16000.0,674,0
M,36,45000.0,678,2
M,23,15000.0,675,0
M,37,22000.0,649,0
M,36,50000.0,707,0
M,41,40000.0,694,0
M,30,26000.0,679,0
F,36,20000.0,673,1
M,39,18000.0,654,19
M,27,30000.0,646,1
M,25,12500.0,673,0
M,38,30000.0,694,0
M,51,30000.0,662,4
M,38,29742.0,697,0
F,35,16000.0,652,0
F,50,26000.0,736,0
F,42,25000.0,707,9
M,39,32000.0,676,0
M,23,80000.0,646,0
M,22,20000.0,669,0
M,29,36000.0,693,0
M,28,10000.0,685,0
F,29,35000.0,675,0
M,35,42500.0,706,5
M,29,12000.0,689,0
M,23,30000.0,669,0
M,44,60000.0,703,0
M,39,33000.0,710,17
M,33,32000.0,671,6
M,23,18800.0,669,0
M,29,35000.0,670,0
M,35,30000.0,668,17
M,28,20000.0,693,1
M,41,26000.0,685,0
M,27,18000.0,678,0
M,34,30000.0,737,5
M,24,18000.0,695,0
M,23,22000.0,671,0
M,38,19500.0,678,0
M,43,30000.0,727,0
F,47,40000.0,684,3
M,46,16000.0,658,10
M,45,18000.0,709,0
M,39,25000.0,696,0
M,32,20000.0,670,0
M,49,30500.0,704,0
M,41,20000.0,677,0
F,40,25000.0,662,2
M,21,19000.0,670,0
M,46,50000.0,745,0
M,38,25000.0,682,8
M,33,25000.0,668,0
M,40,25000.0,686,0
F,37,40000.0,640,0
F,40,18500.0,693,0
M,46,40000.0,623,1
M,25,10000.0,662,0
M,35,20000.0,678,0
M,38,24000.0,690,4
M,29,20000.0,674,4
M,43,12000.0,694,0
M,26,20000.0,700,0
M,36,19000.0,605,0
M,34,19000.0,671,0
M,34,20000.0,665,0
M,26,35000.0,670,0
M,24,20000.0,672,3
M,48,14000.0,669,1
M,23,17000.0,673,0
M,38,15000.0,687,0
M,30,32500.0,680,20
M,49,30000.0,707,14
F,40,18000.0,683,0
M,39,35000.0,685,0
M,27,25000.0,694,0
M,26,30000.0,665,0
M,26,20000.0,664,2
M,30,30000.0,687,2
M,29,25000.0,660,1
M,31,15000.0,673,0
M,55,29000.0,686,0
F,25,18500.0,682,0
M,42,24000.0,769,10
M,25,25000.0,666,1
M,36,24000.0,672,9
M,28,19000.0,688,0
M,42,25000.0,665,0
M,30,17000.0,688,0
M,34,30000.0,696,0
M,52,25000.0,704,0
M,52,13000.0,672,13
M,29,26000.0,645,0
F,38,15500.0,685,0
M,27,18000.0,666,0
M,40,20000.0,666,5
M,24,16000.0,663,8
M,35,32000.0,688,5
M,42,22500.0,689,0
M,24,18000.0,636,10
M,24,15000.0,652,1
M,31,35000.0,696,0
M,31,45000.0,664,1
M,31,30000.0,681,3
M,27,18000.0,641,8
M,33,14000.0,685,0
M,35,24000.0,671,3
M,22,18000.0,657,1
M,49,12000.0,681,0
M,26,25000.0,679,0
F,24,40000.0,670,3
F,48,17000.0,674,0
M,33,25000.0,687,0
M,34,16500.0,659,0
M,28,10000.0,685,0
M,22,15000.0,688,0
F,52,40000.0,699,0
F,33,19000.0,711,0
M,55,18000.0,677,0
M,24,17000.0,658,8
F,22,14000.0,675,0
M,25,25000.0,668,0
F,34,10200.0,671,0
M,31,15600.0,663,1
M,26,2200.0,668,1
M,36,13000.0,685,0
M,36,35000.0,689,0
M,25,32500.0,664,0
M,37,39999.0,673,0
M,33,18000.0,659,0
M,21,18000.0,688,0
M,28,25000.0,679,0
M,35,16000.0,680,0
M,29,35000.0,669,0
M,61,32000.0,720,0
M,27,30000.0,688,0
M,29,18000.0,671,0
M,31,20000.0,673,0
M,25,10000.0,681,10
M,43,43500.0,689,0
M,50,22000.0,710,4
M,35,32000.0,665,4
F,35,18000.0,692,0
M,28,15000.0,673,0
M,25,30000.0,644,0
M,36,26000.0,684,2
M,29,20000.0,633,2
M,43,25000.0,672,1
M,39,15000.0,724,0
M,29,15000.0,638,0
M,24,15000.0,662,0
M,22,11500.0,677,2
M,44,30000.0,675,0
M,23,19200.0,639,0
M,28,25000.0,691,0
M,26,22000.0,665,2
M,24,30000.0,688,0
F,33,20000.0,720,1
M,33,35000.0,706,0
M,24,12000.0,695,0
M,26,27000.0,656,0
M,36,48500.0,704,1
M,40,40000.0,615,2
M,22,30000.0,670,0
M,34,20000.0,682,0
M,41,30000.0,712,0
M,37,11000.0,704,0
M,31,23000.0,672,9
M,41,25000.0,693,3
M,30,50000.0,697,1
M,47,50000.0,693,0
F,30,18000.0,676,0
F,51,32000.0,645,19
M,29,45000.0,716,0
M,23,17500.0,643,0
M,30,45000.0,704,0
M,31,25000.0,705,0
F,35,15000.0,685,0
M,25,15000.0,691,0
M,22,19000.0,687,0
M,29,18000.0,683,0
M,22,18000.0,661,0
M,36,45000.0,647,0
M,31,15500.0,680,0
M,34,17500.0,675,3
M,32,25000.0,709,0
M,40,30000.0,660,1
M,26,15000.0,690,0
M,27,15000.0,723,0
M,26,12800.0,693,0
M,35,15000.0,697,4
M,53,45000.0,664,4
M,44,28000.0,704,0
M,25,48000.0,669,0
M,28,27000.0,674,5
M,30,28000.0,676,0
M,57,25000.0,687,7
M,28,30000.0,682,0
M,22,16000.0,662,0
M,26,17000.0,653,0
F,50,35000.0,669,0
M,39,28000.0,667,1
M,28,30000.0,678,0
M,31,20000.0,684,0
M,31,35000.0,658,0
M,34,30000.0,701,0
M,40,45000.0,658,9
M,24,30000.0,638,0
M,25,20000.0,679,0
M,37,18000.0,691,0
M,44,25000.0,660,18
M,37,13000.0,681,0
F,56,30000.0,679,0
M,28,13000.0,669,3
M,22,22000.0,588,0
M,45,15000.0,678,0
F,32,19500.0,665,5
M,36,28000.0,679,0
M,42,20000.0,707,0
M,27,26400.0,702,0
M,28,17000.0,673,0
M,25,24500.0,680,0
M,32,29000.0,668,10
M,39,50000.0,681,32
M,29,25000.0,640,0
M,22,70000.0,679,0
F,42,20000.0,657,2
F,35,19500.0,697,0
M,32,28000.0,682,0
M,36,15000.0,676,0
M,25,28000.0,687,0
M,45,40000.0,661,0
M,30,15800.0,676,0
M,35,35000.0,691,0
M,43,25000.0,698,0
M,30,50000.0,687,0
M,52,19500.0,683,0
M,23,16000.0,678,0
M,26,10000.0,677,0
M,42,27400.0,699,0
F,37,14500.0,664,2
M,24,15000.0,676,0
M,21,18000.0,682,0
M,47,40000.0,688,0
M,33,14000.0,675,0
M,53,15000.0,685,1
M,58,30000.0,675,0
M,39,14000.0,692,0
M,31,28000.0,696,0
F,32,35000.0,676,0
M,34,21000.0,672,1
M,46,20000.0,679,2
M,21,25000.0,691,0
F,25,35000.0,657,0
M,50,30000.0,686,0
M,22,38000.0,651,0
M,29,20000.0,702,0
M,21,15000.0,664,0
M,45,40000.0,670,0
M,28,22000.0,680,0
M,22,12000.0,677,1
M,29,20000.0,672,0
M,22,32000.0,678,4
M,22,16000.0,685,0
M,28,35000.0,718,0
F,23,30000.0,663,2
M,33,67000.0,708,0
M,45,20000.0,740,0
M,36,32000.0,712,0
M,30,27000.0,679,0
M,25,14800.0,681,0
F,28,25000.0,693,0
F,36,12000.0,658,2
M,28,15000.0,678,4
M,27,30000.0,685,5
F,48,25000.0,683,1
M,24,24000.0,644,0
M,28,15000.0,662,0
M,42,12000.0,672,0
M,36,22000.0,679,0
M,27,15000.0,669,1
M,28,24000.0,680,0
M,21,28000.0,668,0
M,29,43000.0,694,1
M,50,15000.0,669,0
M,49,25000.0,715,8
M,40,18000.0,684,0
M,41,145000.0,698,0
M,34,25000.0,670,1
M,34,23000.0,695,11
M,44,40000.0,691,2
M,30,38000.0,698,5
M,32,35000.0,637,2
M,21,20000.0,672,0
M,28,25000.0,673,0
M,56,20000.0,694,5
M,34,22000.0,723,0
M,24,12000.0,664,0
M,25,25000.0,675,0
M,43,20000.0,668,0
M,21,11000.0,656,1
M,27,61000.0,684,0
M,55,85000.0,713,0
M,41,25000.0,656,1
M,29,30000.0,669,0
M,37,23000.0,712,0
M,29,16000.0,677,0
M,33,25000.0,697,0
M,41,30000.0,697,3
M,45,25000.0,743,0
M,46,30000.0,655,1
M,30,65000.0,688,0
M,43,12000.0,713,0
M,29,22000.0,669,0
M,34,40000.0,710,0
M,26,18000.0,703,0
M,38,50000.0,661,0
M,25,23500.0,660,1
M,28,15000.0,678,0
M,30,26000.0,681,0
M,25,13000.0,677,0
M,44,25000.0,678,0
M,29,14000.0,675,0
M,41,60000.0,584,2
M,30,30000.0,687,0
M,45,20000.0,696,0
M,27,65000.0,624,1
M,24,7000.0,706,0
M,32,30000.0,679,0
M,36,15000.0,688,5
F,21,10000.0,689,0
M,37,26000.0,711,0
M,36,25000.0,687,0
M,30,69000.0,713,0
M,25,30000.0,688,0
M,50,18500.0,665,5
M,22,10000.0,672,2
M,32,12000.0,662,1
M,36,15000.0,666,0
M,40,40000.0,683,8
M,39,27000.0,690,2
M,43,60000.0,676,7
M,33,22000.0,674,1
M,39,25000.0,661,0
M,26,12000.0,646,0
M,39,20000.0,678,0
M,44,30000.0,659,5
M,56,45000.0,726,17
F,25,30000.0,684,0
M,31,20000.0,679,0
M,26,23000.0,677,0
M,27,20000.0,649,0
M,34,55000.0,666,3
M,32,22000.0,699,0
M,43,20000.0,684,0
M,25,15000.0,682,0
M,29,25000.0,701,1
M,30,15000.0,671,6
M,40,45000.0,699,0
M,23,20000.0,680,0
M,49,18000.0,672,5
M,24,15000.0,659,0
F,54,30000.0,687,0
M,21,40000.0,674,0
M,57,33000.0,711,0
M,49,35000.0,662,0
M,27,15000.0,685,0
F,38,17000.0,675,0
M,38,15000.0,684,0
M,31,15000.0,664,8
M,32,16000.0,702,0
M,56,60000.0,703,1
M,54,22000.0,671,5
M,32,18000.0,668,0
M,33,43500.0,690,0
M,37,24000.0,704,0
M,24,30000.0,664,1
M,22,18000.0,695,0
M,31,12000.0,670,0
M,23,12000.0,682,4
M,50,30000.0,693,0
M,38,40000.0,660,7
M,25,20000.0,694,0
M,27,20000.0,671,0
M,41,34000.0,672,0
M,24,12000.0,672,0
M,51,35000.0,681,0
M,51,30000.0,719,19
M,22,44000.0,664,1
M,42,57000.0,679,0
M,28,24000.0,673,0
M,27,35000.0,677,0
M,27,13000.0,685,4
M,44,16000.0,658,14
M,37,30000.0,696,5
M,38,40000.0,697,0
M,26,30000.0,650,8
M,33,25000.0,674,0
M,28,14000.0,680,0
M,36,22000.0,669,0
F,56,20000.0,689,0
M,34,55000.0,686,0
F,55,65000.0,734,0
M,22,18000.0,666,0
M,39,15000.0,681,0
M,28,30000.0,664,1
M,55,19500.0,678,15
M,30,35000.0,694,0
M,27,32000.0,671,0
M,58,30000.0,715,4
M,34,15000.0,681,2
M,46,30000.0,734,1
M,54,27000.0,679,1
M,35,27000.0,684,2
M,32,25000.0,691,0
M,24,70000.0,691,0
M,48,27500.0,722,0
M,30,18000.0,738,5
M,28,40000.0,693,0
M,36,25000.0,686,0
M,40,28000.0,646,0
M,30,40000.0,713,0
M,27,18000.0,683,0
M,33,15000.0,667,1
M,33,18000.0,617,0
M,29,25000.0,676,0
M,62,40000.0,685,0
M,37,195000.0,677,7
M,25,40000.0,661,0
M,55,25000.0,666,0
M,27,18000.0,684,0
M,30,35000.0,675,0
M,37,42500.0,706,9
M,43,22900.0,691,0
M,24,18000.0,678,0
M,25,100000.0,689,3
M,56,35000.0,704,0
M,24,14000.0,676,0
M,51,33000.0,682,0
M,28,14700.0,685,0
F,29,22000.0,673,0
M,26,50000.0,648,0
M,31,28000.0,676,8
F,25,10800.0,673,0
M,22,25000.0,665,0
F,36,15000.0,693,0
M,36,22000.0,680,0
M,43,20000.0,690,0
M,32,21000.0,696,0
